French,English,"Tailler une pipe, faire une turlutte",to give a blowjob
French,English,"Une fellation, une pipe",A blowjob
French,English,se branler,to jerk off
French,English,Mouiller,to get wet
French,English,Bander,to have a hard on
French,English,"Faire des gouzis, faire des papouilles",to tickle/fool around
French,English,"Le derrière, le postérieur, l’arrière-train, le fion, les fesses, le cul",ass
French,English,"Les nichons, les nibards, les miches, les nénés, les tétons",Boobs
French,English,"Une burne, une coucougnette, les bijoux de famille",testicles
French,English,"Le pénis, la verge, la bite, la pine, le zob, le zizi, le quiqui, la queue",penis
French,English,S’envoyer en l’air,To get laid
French,English,Faire des galipettes,to do somersaults (sexually)
French,English,Niquer,to fuck
French,English,Sauter,to fuck
French,English,un fond,a little (drink-wise)
French,English,une carafe,a jug
French,English,un pichet,a pitcher
French,English,se déboucher,to uncork
French,English,s'empiffrer,to eat like shit
French,English,ingurgiter,to eat quickly
French,English,dévorer,to devour your food
French,English,picorer,to eat a bit
French,English,boulotter,to eat without thinking too much
French,English,gober,to eat in one go
French,English,becqueter,to eat
French,English,se sustenter,to eat
French,English,parler pour ne rien dire,to talk for nothing
French,English,assouvir,to appease
French,English,orphelinat,orphanage
French,English,se moquer de,to make fun of
French,English,souliers,shoes
French,English,bosseur acharné,hard worker
French,English,le fermier,the farmer
French,English,pont,deck
French,English,demeurer,to live
French,English,l'intrus,the intruder
French,English,engager,to hire
French,English,défendre,to defend
French,English,relever,to raise
French,English,une oeuvre d'art,a work of art
French,English,courant,current
French,English,reprendre,to resume
French,English,or,gold
French,English,quant à,as for
French,English,haut,high
French,English,une vue,a view
French,English,vers,towards
French,English,dont,whose
French,English,suite à,following
French,English,la Joconde,the Mona Lisa
French,English,ténèbres,darkness
French,English,poubelle,trash can
French,English,brioche,bun
French,English,géant,giant
French,English,moisi,moldy
French,English,ralentir,to slow down
French,English,polyvalent,versatile
French,English,ça me crinque,that gets me fired up
French,English,au pif,off the top of your head
French,English,léger,light
French,English,roturière,commoner
French,English,les rides,wrinkles
French,English,pétrir,to mold
French,English,levure,yeast
French,English,serrure,lock
French,English,en passant,by the way
French,English,en tant que,as
French,English,nouveau riche,bad taste
French,English,arrondissement,district
French,English,la vaseline,lube
French,English,une puce,a flee
French,English,va chier,go fuck yourself
French,English,tu es un thon,you are ugly
French,English,censé,supposed
French,English,abuser,to exaggerate
French,English,Ah bah bien,bravo
French,English,une nana,a chick
French,English,un tic de langage,french fillers
French,English,jouer avec les pieds de quelqu'un,to get someone angry
French,English,les doigts dans le nez,piece of cake
French,English,avoir un coeur d'artichaut,to fall in love easily
French,English,être bleu de quelqu'un,to be in love with someone
French,English,être un légume,to be a couch potato
French,English,quand les poules auront des dents,when Pigs Fly
French,English,milieu,environment
French,English,j'espère que ça vous a plus,I hope you liked it
French,English,bien ou quoi chacal,wuz good my G
French,English,pétard,a joint
French,English,paname,Paris (Slang)
French,English,tel ou tel,such and such
French,English,râleurs,complainer
French,English,bouffer,to garble
French,English,en tout cas,in any case
French,English,les gros mots,swear words
French,English,affamer,to starve
French,English,faire du stop,to hitchhike
French,English,le décalage horaire,jet lag
French,English,trucmuche,whats his name
French,English,bougie,candle
French,English,je suis foncedé,I am wasted
French,English,tu te fou de ma gueule?,are you kidding me?
French,English,tapis,carpet
French,English,archi,very
French,English,j'ai la flemme,I dont feel like it
French,English,il m'a carotté,he swindled me
French,English,je suis déterre,I am motivated
French,English,je suis rincé,I am tired
French,English,couronne,crown
French,English,chalumeau,blowtorch
French,English,défricher,to be cleared
French,English,la cloche,the bell
French,English,dompter,to tame
French,English,par contre,On the other hand
French,English,s'echauffer,to warm up
French,English,sauvegarder,to back it up
French,English,se venter,to brag
French,English,s'essuyer,to dry up
French,English,au secours,Help!
French,English,effleurer,to brush against
French,English,parvenir à,to reach
French,English,s'incruster,to set in
French,English,de nulle part,From nowhere
French,English,cols roulés,turtlenecks
French,English,c'est ainsi que,from then on that
French,English,s'empêcher,to prevent
French,English,marmonner,to mumble
French,English,abréger,to abreviate
French,English,la monnaie,change
French,English,j'ai les yeux plus gros que le ventre,I bit off more than I can chew
French,English,de base,basic
French,English,bof,blah
French,English,connerie,bullshit
French,English,mainde,tomorrow
French,English,sonmai,house
French,English,tipeu,small
French,English,iench(yiaach),dog (yiaach)
French,English,teillbou,bottle
French,English,bête(teubê),stupid
French,English,toubib,doctor
French,English,gerber,to puke
French,English,glander,to be doing nothing
French,English,chier,to shit
French,English,le plumard/le pieu,the bed
French,English,pioncer/pieuter,to sleep
French,English,becqueter/grailler,to eat
French,English,balles,euros
French,English,résumer,to summarize
French,English,jongler,to juggle
French,English,cleffer,to lock
French,English,la malle,the trunk
French,English,frotter,to rub
French,English,les mensonges,lies
French,English,un rappel,an encore (english usg.)
French,English,la messe est dite,the people have spoken
French,English,les carottes sont cuites,the goose is cooked
French,English,mouais,meh
French,English,au bout du fil,at the end of the line
French,English,la braise,embers
French,English,stationnement,parking
French,English,le bonnet,cap
French,English,routière,road
French,English,l'aîné,the elder
French,English,métier,job
French,English,veuve,widow
French,English,demeurer,to remain
French,English,avoir du pot,to be lucky
French,English,têtu,stubborn
French,English,attirance,attractiveness
French,English,se saper,to dress oneself
French,English,"se casser, se tirer, se barrer",to leave
French,English,une boite,a box/company
French,English,toi-même tu sais,you know what i mean
French,English,sursauter,to jump
French,English,le grenier,the attic
French,English,tourner autour du pot,beat around the bush
French,English,va t'en,go away
French,English,commerçant,trader
French,English,se précipiter,to rush
French,English,tandis que,while
French,English,forcément,necessarily
French,English,contre toute attente,against all expectations
French,English,sait-on jamais,do we ever know
